longitude,latitude,hrc_score,trend_score
-2.950013494,52.05023809,3.270062,0.01695736959
-2.850013037,52.05023809,3.2863832,0.01279462921
-2.750012579,52.05023809,3.307942,0.01031452667
-4.250019441,52.15023855,3.405519,-0.004087145774
-4.150018983,52.15023855,3.4304008,0.02403776456
-4.050018526,52.15023855,3.3770397,0.0192456737
-3.950018068,52.15023855,3.2426236,-0.01950087623
-3.850017611,52.15023855,3.1703317,-0.0157928462
-3.750017154,52.15023855,3.183458,-0.004279645876
-3.650016696,52.15023855,3.6720972,0.004190791915
-3.550016239,52.15023855,3.77319,0.02211643295
-3.450015781,52.15023855,3.431984,0.04535624445
-3.350015324,52.15023855,3.4599628,0.04051099731
-3.250014866,52.15023855,3.50134,0.03329178653
-3.150014409,52.15023855,3.3144162,0.02917305785
-3.050013952,52.15023855,3.2296906,0.02252696009
-2.950013494,52.15023855,3.2304587,0.01422853246
-2.850013037,52.15023855,3.2578485,0.0134757821
-2.750012579,52.15023855,3.2892106,0.01371734886
-4.050018526,52.25023901,3.3072405,0.02972511425
-3.950018068,52.25023901,3.1809063,-0.01469567912
-3.850017611,52.25023901,3.2158906,-0.00858690265
-3.750017154,52.25023901,3.2480626,-0.004697618832
-3.650016696,52.25023901,3.3697996,0.006166913662
-3.550016239,52.25023901,3.6679804,0.02627034072
-3.450015781,52.25023901,3.9818013,0.04993279233
-3.350015324,52.25023901,3.5662298,0.04518359694
-3.250014866,52.25023901,3.4584465,0.03852383181
-3.150014409,52.25023901,3.3669431,0.03777049322
-3.050013952,52.25023901,3.2807226,0.0341101697
-2.950013494,52.25023901,3.263462,0.02776185844
-2.850013037,52.25023901,3.2948294,0.02136300036
-2.750012579,52.25023901,3.3226585,0.01882551666
-3.950018068,52.35023946,3.106322,-0.01769032058
-3.850017611,52.35023946,3.2102447,1.44E-04
-3.750017154,52.35023946,3.238504,0.01547833321
-3.650016696,52.35023946,3.1714814,0.02968300403
-3.550016239,52.35023946,3.442699,0.03718457584
-3.450015781,52.35023946,3.7904627,0.04758369351
-3.350015324,52.35023946,3.813269,0.04760525031
-3.250014866,52.35023946,3.6165295,0.04615461604
-3.150014409,52.35023946,3.3308573,0.04499187489
-3.050013952,52.35023946,3.289984,0.04364413113
-2.950013494,52.35023946,3.267953,0.04122730791
-2.850013037,52.35023946,3.3079925,0.03883112388
-2.750012579,52.35023946,3.3476121,0.03497727628
-3.950018068,52.45023992,3.3068633,-0.009096372773
-3.850017611,52.45023992,3.5463645,-0.0184499465
-3.750017154,52.45023992,3.154308,0.006343098937
-3.650016696,52.45023992,3.0226903,0.02613126432
-3.550016239,52.45023992,3.3045292,0.03198182937
-3.450015781,52.45023992,3.3920915,0.03544860203
-3.350015324,52.45023992,3.5862148,0.0308975985
-3.250014866,52.45023992,3.708228,0.03591472563
-3.150014409,52.45023992,3.3954115,0.04108495683
